,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,sum,norm
NWS-30-0.5.csv,-96.2857070981154,-109.45618861722346,-120.96730714746417,-232.31985476351744,-284.66952665519636,-312.95950532314356,-94.71272760055884,-104.59396322121732,-103.04865993222177,-85.1139537480261,-101.91492710415358,-91.83821491759524,-63.604840947858314,-64.12602866607989,-63.64779011879271,-58.67197964385292,-52.21982571927998,-58.6638162125505,-30.85855199808857,-29.357708569019458,-30.819379311913927,-2189.850457315869,-2.0145639642742026
NWS-84-0.5.csv,-98.29897466290416,-108.19037055813612,-123.6933652827286,-232.47174565780085,-282.8686612511604,-315.56712389609413,-94.33424128492894,-102.25922581153942,-102.46608641104429,-85.10265262571474,-101.9288262074313,-91.83547977384879,-63.669116375299964,-63.98305458002648,-63.6578920839955,-58.605539433928136,-52.23476201080975,-58.74607466690828,-30.873095219891,-29.357424773660902,-30.767498669135502,-2190.9112112369876,-3.0753178853929057
NWS-61-0.5.csv,-97.51304876791873,-108.26373570813507,-122.499293620231,-232.36066912450448,-283.4271118603443,-313.97879500883755,-94.31975961514559,-102.81306735538278,-102.49980948468674,-85.10301509656715,-101.9270243797429,-91.83524899588238,-63.671306987347705,-63.98204353941605,-63.656661520323986,-58.60184021713272,-52.2375746078514,-58.740347717933275,-30.879715426953407,-29.352699938678402,-30.771966133962138,-2188.4347351069778,-0.5988417553830914
NWS-35-0.5.csv,-96.49440202793168,-109.127957574299,-121.12797945167308,-232.32762972004406,-284.37741580820784,-313.0272599375603,-94.70161695434714,-104.15250275572133,-102.73767455045227,-85.11186764665952,-101.92784833379113,-91.83517553911898,-63.63658704791756,-64.07432913801094,-63.66239312376577,-58.61097834936863,-52.220358318848184,-58.67302975258225,-30.86391986670827,-29.350592569561798,-30.819080161481374,-2188.8605986280513,-1.0247052764566433
NWS-9-0.5.csv,-95.82198675236295,-112.63840958663306,-122.2396139220818,-232.3172579288543,-286.5827758140378,-314.1027749346436,-95.27235254994712,-108.55633685365044,-106.98434663579079,-85.02518169068293,-101.98919708631227,-91.69301704780871,-63.32810393691826,-65.7161547470175,-63.68245526795432,-58.764969694634416,-52.77751817221731,-58.47709660574213,-30.7746129447498,-29.597590261435748,-31.326053242897423,-2207.667805676373,-19.831912324778386
NWS-22-0.5.csv,-96.09191077540018,-110.2085034949685,-120.83808975603122,-232.33910386325383,-285.34693741811367,-313.0112620795976,-94.92981826133736,-105.63138572984717,-103.68656694507796,-85.08593131317646,-101.93176229881195,-91.84476585274349,-63.513926539636316,-64.3515758540425,-63.63671944668225,-58.630612912520384,-52.23666083919127,-58.620627502146434,-30.843105993708903,-29.403308463330198,-30.895879704329225,-2193.0784550439466,-5.242561692351956
NWS-3-0.5.csv,-95.75944980574906,-114.73487746993014,-125.3070612387708,-232.32028725330525,-287.20382032321197,-315.50594458009573,-95.360331113256,-111.23129111397364,-111.39623736179266,-84.78370822290559,-100.58209572352871,-91.15853723568539,-63.04865984273795,-67.99689729348077,-65.07965643921614,-58.744429931404994,-54.250994683857904,-59.26726684698775,-30.808406896193326,-30.103699992107828,-32.154156907525724,-2226.7978102757174,-38.96191692412276
NWS-93-0.5.csv,-98.57986194062241,-108.10738361054348,-123.86325872064924,-232.47144347870716,-282.72571569681116,-316.2933951223401,-94.34167064395399,-102.09522238467048,-102.43517104401565,-85.10265262571474,-101.9288262074313,-91.83547977384879,-63.66885146108236,-63.98357799203263,-63.65890178111814,-58.60463087107949,-52.23688743039091,-58.747926705109464,-30.872257593426113,-29.35676244596371,-30.76787045591346,-2191.677747985425,-3.8418546338302804
NWS-85-0.5.csv,-98.33527315900501,-108.17187207304072,-123.69825701103198,-232.46408603126233,-282.87825219543396,-315.62441407827663,-94.33744026743085,-102.23659687407941,-102.43816718286877,-85.10265262571474,-101.9288262074313,-91.83547977384879,-63.66870218874567,-63.983182882780945,-63.65824361844681,-58.604572886189324,-52.23498147232469,-58.74539007209955,-30.87307152210444,-29.35781346363241,-30.7677999398444,-2190.9450755255925,-3.1091821739978514
NWS-64-0.5.csv,-97.65230028388332,-108.25386854764643,-122.62733007496344,-232.3727317061583,-283.2998333199412,-314.16462598856407,-94.30948634046067,-102.71323398089888,-102.46210321814489,-85.10278169248512,-101.92875468664519,-91.83531465391296,-63.66607350786481,-63.983956959815416,-63.65832153964632,-58.60361438082723,-52.2363910133054,-58.750346253009894,-30.87590880093944,-29.355005178560738,-30.773776140813396,-2188.6257582684866,-0.7898649168919292
NWS-46-0.5.csv,-96.918201870896,-108.6734164390983,-121.8946396891082,-232.3611606380702,-283.7360143155693,-313.2783765325535,-94.4714779017181,-103.39996537546628,-102.57645680590366,-85.10417301951207,-101.92680857108402,-91.83584820501126,-63.66408456355709,-64.01629243344084,-63.66078456809004,-58.59819127199865,-52.2264838242265,-58.72418023397839,-30.864010356127167,-29.34372289235136,-30.788871273891907,-2188.0631607816526,-0.2272674300579638
NWS-53-0.5.csv,-97.18561323800569,-108.46889451790136,-122.1399636049938,-232.34826991015711,-283.50315715677607,-313.4934289605017,-94.38512176255097,-103.07487470394373,-102.48532995941582,-85.10363973874773,-101.92596446698944,-91.83478667938309,-63.66652227931209,-63.99550566332214,-63.65979988511887,-58.592948375103134,-52.23340375104409,-58.740431439026764,-30.878469148398043,-29.344010660602258,-30.77575745030132,-2187.8358933515947,0.0
